Node Number	Shear Stress (Pa)
20452	4.013e+006
20453	4.526e+006
20454	3.3537e+006
20455	3.3104e+006
20456	3.5488e+006
20457	1.6592e+006
20458	1.9699e+006
20459	8.0006e+005
20460	8.8752e+005
20461	7.7973e+005
20462	3.2747e+005
20463	1.5995e+006
20464	1.9186e+005
20465	4.1855e+006
20466	4.6341e+006
20467	5.0194e+006
20468	5.1444e+006
20469	4.3988e+006
20470	3.204e+006
20471	3.9493e+006
20472	3.1117e+006
20473	3.1249e+006
20474	2.2585e+006
20475	2.6249e+006
20476	1.3873e+006
20477	1.9866e+006
20478	2.2343e+006
20479	1.6057e+006
20480	3.5486e+006
20481	3.1573e+006
20482	3.9021e+006
20483	3.5142e+006
20484	3.2714e+006
20485	2.73e+006
20486	3.3322e+006
20487	3.0884e+006
20488	2.7946e+006
20489	2.8569e+006
20490	2.9974e+006
20491	2.9263e+006
20492	2.7384e+006
20493	2.9439e+006
20494	2.795e+006
20495	2.2419e+006
20496	2.6303e+006
20497	2.4957e+006
20498	1.7747e+006
20499	2.8945e+006
20500	2.8997e+006
20501	2.2709e+006
20502	2.2559e+006
20503	2.5182e+006
20504	2.6609e+006
20505	2.0078e+006
20506	2.4101e+006
20507	4.2144e+006
20508	3.1547e+006
20509	3.476e+006
20510	2.7843e+006
20511	3.5296e+006
20512	3.2326e+006
20513	4.2155e+006
20514	3.0992e+006
20515	3.1736e+006
20516	3.0624e+006
20517	3.0388e+006
20518	2.3601e+006
20519	3.1474e+006
20520	3.4999e+006
20521	3.5521e+006
20522	2.7201e+006
20523	2.6241e+006
20524	3.0786e+006
20525	2.7847e+006
20526	3.1333e+006
20527	3.1717e+006
20528	3.1047e+006
20529	2.8945e+006
20530	2.8748e+006
20531	2.7376e+006
20532	2.4042e+006
20533	2.6438e+006
20534	2.7759e+006
20535	2.8615e+006
20536	2.4887e+006
20537	2.5348e+006
20538	2.6467e+006
20539	2.5998e+006
20540	2.8125e+006
20541	1.4718e+006
20542	1.2493e+006
20543	5.2692e+005
20544	8.7591e+005
20545	9.6893e+005
20546	8.225e+005
20547	8.8636e+005
20548	5.1374e+006
20549	4.9037e+006
20550	3.6881e+006
20551	3.6645e+006
20552	3.9265e+006
20553	3.9938e+006
20554	4.643e+006
20555	4.4543e+006
20556	5.1733e+006
20557	4.4277e+006
20558	3.9782e+006
20559	2.2686e+006
20560	3.1131e+006
20561	2.3288e+006
20562	2.4743e+006
20563	2.931e+006
20564	3.5393e+006
20565	2.757e+006
20566	2.88e+006
20567	2.6489e+006
20568	2.2329e+006
20569	2.5542e+006
20570	1.1505e+006
20571	1.4554e+006
20572	1.0427e+006
20573	2.1515e+006
20574	2.2259e+006
20575	1.1962e+006
20576	9.8741e+005
20577	9.9409e+005
20578	8.6008e+005
20579	6.2366e+005
20580	1.4125e+006
20581	3.4479e+006
20582	3.5e+006
20583	3.433e+006
20584	2.948e+006
20585	3.2343e+006
20586	2.3764e+006
20587	2.5573e+006
20588	3.0077e+006
20589	2.9407e+006
20590	2.6817e+006
20591	2.3317e+006
20592	1.4981e+006
20593	1.6141e+006
20594	2.439e+006
20595	2.2402e+006
20596	1.7179e+006
20597	1.5344e+006
20598	1.3939e+006
20599	9.2298e+005
20600	8.773e+005
20601	5.5725e+005
20602	1.1704e+006
20603	9.6026e+005
20604	2.744e+006
20605	2.1429e+006
20606	2.8327e+006
20607	1.8657e+006
20608	2.007e+006
20609	1.9551e+006
20610	1.5332e+006
20611	1.6262e+006
20612	1.827e+006
20613	1.9527e+006
20614	3.6809e+006
20615	3.3133e+006
20616	2.318e+006
20617	2.2899e+006
20618	2.4875e+006
20619	3.6151e+006
20620	2.436e+006
20621	2.6052e+006
20622	1.9283e+006
20623	2.2712e+006
20624	2.3361e+006
20625	2.193e+006
20626	2.0527e+006
20627	1.7048e+006
20628	2.0054e+006
20629	1.866e+006
20630	2.2709e+006
20631	1.2238e+006
20632	1.6178e+006
20633	2.2434e+006
20634	1.5169e+006
20635	1.129e+006
20636	1.3764e+006
20637	1.677e+006
20638	1.1662e+006
20639	2.683e+006
20640	1.4512e+006
20641	2.5718e+006
20642	1.8696e+006
20643	2.865e+006
20644	1.3535e+006
20645	2.1732e+006
20646	2.6215e+006
20647	3.5132e+006
20648	2.5853e+006
20649	2.3228e+006
20650	2.5705e+006
20651	1.3916e+006
20652	2.6226e+006
20653	2.4948e+006
20654	1.9439e+006
20655	2.2782e+006
20656	1.6748e+006
20657	2.9429e+006
20658	3.1483e+006
20659	2.4477e+006
20660	2.7334e+006
20661	2.6374e+006
20662	2.6226e+006
20663	2.8987e+006
20664	3.0277e+006
20665	2.7142e+006
20666	2.3807e+006
20667	1.8585e+006
20668	3.8578e+006
20669	3.615e+006
20670	3.7695e+006
20671	2.0948e+006
20672	1.3585e+006
20673	8.5717e+005
20674	1.0755e+006
20675	5.5586e+006
20676	4.813e+006
20677	4.9391e+006
20678	2.9144e+005
20679	2.4218e+005
20680	-2.6862e+005
20681	-4.0423e+005
20682	4.4532e+006
20683	3.2808e+006
20684	3.4759e+006
20685	1.0241e+006
20686	1.6068e+006
20687	8.8916e+005
20688	1.3592e+006
20689	1.653e+006
20690	1.9867e+006
20691	1.7787e+006
20692	2.9566e+006
20693	2.8078e+006
20694	2.2546e+006
20695	2.89e+006
20696	2.5084e+006
20697	2.9749e+006
20698	2.0078e+006
20699	1.9515e+006
20700	1.7926e+006
20701	9.6163e+005
20702	1.4068e+006
20703	1.5481e+006
20704	1.2572e+006
20705	1.0385e+006
20706	3.2326e+006
20707	2.2522e+006
20708	2.3747e+006
20709	2.5556e+006
20710	2.4214e+006
20711	1.642e+006
20712	2.7476e+006
20713	1.8897e+006
20714	2.0706e+006
20715	1.4419e+006
20716	6.8375e+005
20717	2.711e+005
20718	-3.5789e+005
20719	-3.1677e+005
20720	4.8916e+005
20721	5.6296e+005
20722	1.2541e+005
20723	2.2133e+006
20724	2.6199e+006
20725	2.3205e+006
20726	4.2491e+005
20727	5.3487e+005
20728	5.9872e+005
20729	2.2394e+006
20730	2.3514e+006
20731	2.5171e+006
20732	2.6564e+006
20733	2.3975e+006
20734	2.3506e+006
20735	2.2075e+006
20736	1.5306e+005
20737	-2.3041e+005
20738	-83366
20739	-1.0694e+006
20740	5.7595e+005
20741	4.8731e+005
20742	-53042
20743	1.0297e+006
20744	1.1457e+006
20745	1.9706e+006
20746	2.0965e+006
20747	2.0402e+006
20748	2.2378e+006
20749	1.0303e+006
20750	1.3568e+006
20751	2.2722e+006
20752	2.6606e+006
20753	2.79e+006
20754	73356
20755	2.923e+005
20756	6.953e+005
20757	2.176e+006
20758	2.7587e+006
20759	2.3772e+006
20760	2.1133e+006
20761	1.2088e+006
20762	1.6029e+006
20763	3.2272e+006
20764	3.288e+006
20765	4.938e+006
20766	3.989e+006
20767	1.8651e+006
20768	2.2675e+006
20769	2.504e+006
20770	2.0078e+006
20771	2.6333e+006
20772	2.337e+006
20773	2.4102e+006
20774	1.2663e+006
20775	-8.7597e+006
20776	3.1066e+006
20777	-3.4022e+006
20778	-7.5267e+006
20779	-2.9894e+006
20780	5.7191e+005
20781	-2.7686e+005
20782	-3.4644e+006
20783	-3.5667e+006
20784	-4.6074e+006
20785	7.3119e+006
20786	4.3071e+006
20787	1.0713e+007
20788	1.2159e+006
20789	8.3876e+006
20790	3.9284e+006
20791	6.3855e+005
20792	3.8863e+006
20793	7.218e+006
20794	-9.2229e+006
20795	-1.3347e+007
20796	-2.0033e+007
20797	-1.5171e+007
20798	-1.9851e+007
20799	-1.828e+007
20800	-9.2852e+006
20801	-1.0428e+007
20802	1.2554e+007
20803	6.6175e+006
20804	1.3061e+007
20805	1.4915e+007
20806	5.7688e+006
20807	9.0584e+006
20808	1.7659e+006
20809	-9.8132e+006
20810	1.0873e+005
20811	-3.3858e+006
20812	-7.4005e+005
20813	-5.3151e+005
20814	-3.9276e+006
20815	-5.1663e+006
20816	-1.7877e+007
20817	-1.2537e+007
20818	-7.9995e+006
20819	-1.1299e+007
20820	-1.7531e+007
20821	-8.5769e+006
20822	-1.1389e+007
20823	-1.7455e+007
20824	-2.414e+007
20825	-2.2449e+007
20826	-1.3495e+007
20827	-1.6306e+007
20828	-1.7121e+007
20829	-1.6496e+007
20830	-1.4535e+007
20831	5.74e+006
20832	1.2183e+007
20833	2.2455e+006
20834	6.519e+006
20835	4.8912e+006
20836	5.0998e+006
20837	51442
20838	-3.2477e+006
20839	7.2232e+006
20840	7.2215e+006
20841	2.1831e+006
20842	2.7219e+006
20843	-1.88e+007
20844	-7.5771e+006
20845	-8.1544e+006
20846	-9.1951e+006
20847	-2.5304e+007
20848	-2.2051e+007
20849	-2.1318e+007
20850	-1.8467e+007
20851	-1.5881e+007
20852	-9.3336e+006
20853	-1.887e+007
20854	-9.8754e+006
20855	-1.1114e+007
20856	-1.2096e+007
20857	1.8316e+007
20858	1.3629e+007
20859	1.2674e+007
20860	1.3628e+007
20861	1.246e+007
20862	-6.3389e+006
20863	-3.6171e+006
20864	-9.0809e+005
20865	-3.6931e+005
20866	1.0526e+007
20867	3.234e+006
20868	-1.587e+007
20869	-6.9162e+006
20870	-9.7281e+006
20871	-4.2072e+006
20872	1.8823e+007
20873	1.1305e+007
20874	9.677e+006
20875	1.2145e+007
20876	1.2967e+007
20877	-1.5961e+007
20878	-1.615e+007
20879	-51927
20880	-4.6867e+006
20881	-8.9755e+005
20882	1.5036e+007
20883	1.4e+007
20884	1.4821e+007
20885	-2.3551e+007
20886	-2.1136e+007
20887	-1.5699e+007
20888	1.1302e+007
20889	6.8025e+006
20890	1.0134e+007
20891	-1.2985e+007
20892	-1.9565e+007
20893	-1.5205e+007
20894	-1.4127e+007
20895	1.1722e+006
20896	8.2183e+005
20897	1.0415e+006
20898	1.9206e+006
20899	5.3917e+005
20900	6.5951e+005
20901	2.469e+005
20902	1.311e+005
20903	-2.2491e+006
20904	2.974e+005
20905	-1.6849e+006
20906	-7.6764e+005
20907	-1.4792e+006
20908	-2.2224e+006
20909	1.718e+006
20910	1.3399e+006
20911	1.8122e+006
20912	1.6271e+006
20913	2.4313e+006
20914	1.0851e+006
20915	1.422e+006
20916	1.2054e+006
20917	7.7513e+006
20918	4.9298e+006
20919	6.4923e+006
20920	4.6042e+006
20921	-3.5745e+006
20922	1.0145e+006
20923	2.5442e+006
20924	-6.5711e+006
20925	-4.9115e+006
20926	-8.3779e+005
20927	-6.4168e+006
20928	-8.0365e+006
20929	-4.7924e+006
20930	1.0818e+006
20931	-5.9344e+006
20932	2.3183e+006
20933	3.1961e+006
20934	4.1607e+006
20935	3.3035e+006
20936	2.5667e+006
20937	-5.497e+006
20938	-7.5028e+006
20939	-8.8846e+006
20940	1.0025e+005
20941	-4.732e+006
20942	-3.4431e+006
20943	-8.3403e+005
20944	-2.1569e+006
20945	5.6746e+005
20946	1.1048e+006
20947	5.5807e+005
20948	5.0422e+005
20949	9.9672e+005
20950	28551
20951	4.2424e+005
20952	4.0922e+005
20953	5.4178e+005
20954	5.3835e+006
20955	7.0159e+006
20956	4.4387e+006
20957	5.2178e+006
20958	6.4067e+006
20959	6.5311e+006
20960	5.4541e+006
20961	3.6942e+005
20962	1.99e+006
20963	-4.7957e+006
20964	-2.6071e+006
20965	-3.817e+006
20966	2.5933e+006
20967	2.0572e+006
20968	-4.1127e+006
20969	5.0301e+005
20970	-4.959e+006
20971	1.1906e+006
20972	-3.174e+005
20973	1.7637e+006
20974	-2.0122e+005
20975	2.8674e+006
20976	2.2871e+006
20977	2.3999e+006
20978	-1.7244e+006
20979	-1.8228e+006
20980	-1.0519e+006
20981	-1.2766e+006
20982	2.6172e+006
20983	3.0583e+005
20984	1.2481e+006
20985	-1.6949e+005
20986	3.2883e+005
20987	2.9237e+005
20988	5.8007e+005
20989	-5.6392e+006
20990	-4.1026e+006
20991	-3.9847e+006
20992	-9.8136e+006
20993	-7.2736e+006
20994	-1.9e+006
20995	-3.0615e+006
20996	-1.2396e+007
20997	-9.4597e+006
20998	-1.0064e+007
20999	-3.4087e+005
21000	-9.4955e+005
21001	1.7886e+006
21002	-5.1335e+005
21003	1.4843e+006
21004	4.6185e+006
21005	-1.9885e+005
21006	4.4006e+006
21007	-10778
21008	90493
21009	1.0622e+006
21010	1.971e+006
21011	1.1631e+006
21012	5.15e+006
21013	-5.3935e+005
21014	6.781e+006
21015	4.22e+005
21016	1.7724e+006
21017	4.7689e+006
21018	4.6865e+006
21019	3.721e+006
21020	5.5554e+006
21021	5.7587e+006
21022	1.8992e+006
21023	4.62e+006
21024	3.6258e+006
21025	3.8592e+006
21026	6.7991e+006
21027	2.0076e+006
21028	2.4599e+006
21029	7.3033e+006
21030	-2.7968e+007
21031	-2.6679e+007
21032	-2.1975e+007
21033	-2.5401e+006
21034	-8.3691e+006
21035	-5.984e+006
21036	-2.4031e+006
21037	-7.4374e+006
21038	-5.7789e+006
21039	1.944e+005
21040	-4.044e+006
21041	-6.9725e+006
21042	-2.0668e+006
21043	-8.4059e+005
21044	-1.5949e+006
21045	-1.3124e+006
21046	-1.09e+006
21047	-2.2071e+006
21048	-7.2038e+005
21049	-1.1732e+006
21050	-1.2808e+006
21051	-9.0762e+005
21052	6.4087e+006
21053	5.0663e+006
21054	3.9128e+006
21055	4.2515e+006
21056	5.3677e+006
21057	-1.57e+007
21058	-1.4327e+007
21059	-1.8578e+007
21060	-1.5946e+007
21061	-1.8615e+007
21062	5.3226e+006
21063	-4.1201e+006
21064	4.6294e+006
21065	-1.1647e+006
21066	-2.0792e+006
21067	7.4904e+006
21068	5.0777e+005
21069	5.7985e+006
21070	-1.8755e+006
21071	1.8248e+006
21072	9.3312e+005
21073	2.8835e+006
21074	9.8049e+005
21075	1.0071e+006
21076	2.2255e+006
21077	5.9724e+005
21078	2.3098e+006
21079	1.1442e+006
21080	2.6262e+006
21081	4.2608e+005
21082	3.8843e+006
21083	6.0378e+006
21084	5.9267e+006
21085	7.659e+006
21086	3.8125e+006
21087	5.8067e+006
21088	5.1683e+006
21089	5.2536e+006
21090	1.8521e+006
21091	4.9837e+006
21092	-1.6157e+006
21093	-6.9498e+005
21094	-3.4157e+006
21095	-1.0743e+006
21096	-2.8083e+006
21097	-4.9197e+006
21098	-4.3197e+006
21099	-2.7436e+006
21100	-5.8395e+005
21101	-2.1302e+006
21102	1.7858e+006
21103	1.0186e+006
21104	2.5285e+006
21105	2.5958e+006
21106	2.2221e+006
21107	2.1652e+006
21108	2.2732e+006
21109	1.5048e+006
21110	1.9678e+006
21111	2.8413e+006
21112	2.5011e+006
21113	-3.2414e+006
21114	-1.9742e+006
21115	-1.9757e+006
21116	-4.9306e+006
21117	-7.9883e+005
21118	1.0731e+006
21119	1.2708e+006
21120	9.1433e+005
21121	8.5806e+005
21122	6.1465e+005
21123	7.9922e+005
21124	1.1327e+006
21125	9.3958e+005
21126	9.7999e+005
21127	9.6646e+005
21128	7.6125e+005
21129	9.2686e+005
21130	3.6086e+005
21131	1.4144e+006
21132	9.8696e+005
21133	-76689
21134	-7.492e+005
21135	2.8443e+005
21136	-6.5411e+005
21137	7.1211e+005
21138	-8.0067e+005
21139	-1.6118e+006
21140	-1.8724e+006
21141	-1.5821e+006
21142	-7.2425e+005
21143	-6.2633e+005
21144	-3.1514e+005
21145	6.9927e+005
21146	-6.7732e+005
21147	-1.1592e+006
21148	-2.0357e+006
21149	21183
21150	-1.6986e+006
21151	-3.2235e+005
21152	-1.3861e+006
21153	2.8656e+006
21154	1.2674e+006
21155	3.8719e+006
21156	3.4819e+006
21157	2.3942e+006
21158	5.6019e+005
21159	2.666e+006
21160	5.3285e+005
21161	9.7957e+005
21162	1.3651e+006
21163	4.202e+006
21164	-6.056e+006
21165	-4.8893e+006
21166	-2.9655e+006
21167	-2.5977e+006
21168	-3.8228e+006
21169	-3.3631e+006
21170	-6.9316e+006
21171	-7.03e+006
21172	-2.9422e+006
21173	-6.372e+005
21174	-3.6872e+005
21175	-4.8743e+005
21176	-1.7503e+005
21177	-1.3074e+006
21178	-2.9163e+005
21179	-5.3543e+005
21180	-1.7052e+006
21181	-2.3381e+005
21182	-2.7946e+005
21183	-2.4248e+006
21184	-4.1866e+006
21185	-3.1734e+006
21186	-3.8163e+006
21187	-1.6023e+006
21188	-2.0753e+006
21189	-1.2371e+006
21190	33497
21191	-3.2162e+006
21192	-2.3485e+006
21193	1.1063e+006
21194	-4.1976e+005
21195	31058
21196	2.1997e+006
21197	13861
21198	8.2031e+005
21199	1.2865e+006
21200	2.4916e+006
21201	7.094e+005
21202	1.8276e+006
21203	-1.5824e+005
21204	1.2117e+006
21205	1.5091e+006
21206	7.4441e+005
21207	-9.6302e+005
21208	1.3709e+006
21209	2.3279e+006
21210	1.5033e+006
21211	3.8405e+005
21212	-1.0026e+006
21213	2.4137e+006
21214	-2.9439e+006
21215	-4.7599e+006
21216	-3.6619e+006
21217	-4.0001e+006
21218	-2.6738e+006
21219	2.3778e+006
21220	6.2281e+006
21221	3.0352e+006
21222	61146
21223	9.077e+006
21224	4.9841e+005
21225	-3.3257e+006
21226	-9.995e+005
21227	3.9558e+006
21228	-1.8949e+006
21229	7.1979e+006
21230	6.9035e+006
21231	-6.155e+006
21232	-1.3225e+006
21233	-1.0291e+007
21234	-1.3845e+007
21235	-1.3112e+007
21236	1.6926e+006
21237	-7.9933e+006
21238	-1.2435e+007
21239	1.8003e+006
21240	-6.6411e+005
21241	-1.0794e+007
21242	-5.905e+005
21243	-1.099e+006
21244	-2.2731e+006
21245	-6.5964e+005
21246	-1.2604e+006
21247	-1.9202e+006
21248	-2.6327e+006
21249	-7.1586e+005
21250	-2.5631e+006
21251	-5.3587e+006
21252	-5.8486e+006
21253	-4.89e+006
21254	-5.6422e+006
21255	-4.5407e+006
21256	1.3375e+006
21257	1.6188e+006
21258	1.338e+005
21259	2.4467e+006
21260	4.2694e+006
21261	1.7787e+006
21262	-3.2759e+005
21263	-1.5375e+006
21264	1.5942e+006
21265	2.0595e+006
21266	4109.6
21267	6.1963e+005
21268	3.1373e+006
21269	2.6116e+006
21270	4.9395e+006
21271	5.7906e+006
21272	1.0125e+005
21273	2.8401e+006
21274	7.4216e+006
21275	2.171e+006
21276	2.0381e+006
21277	3.2456e+006
21278	8.3813e+006
21279	7.5533e+006
21280	6.6928e+006
21281	6.3386e+006
21282	8.9848e+006
21283	5.6241e+006
21284	6.0604e+006
21285	7.276e+006
21286	5.4814e+006
21287	6.7933e+006
21288	5.5348e+006
21289	5.9446e+006
21290	-5.043e+006
21291	-3.7263e+006
21292	-4.659e+006
21293	-3.0636e+006
21294	-4.8559e+006
21295	-5.5926e+006
21296	-3.7544e+006
21297	-3.5784e+006
21298	-5.3685e+006
21299	-2.4688e+006
21300	-1.559e+005
21301	-6.5689e+006
21302	3.5295e+005
21303	-5.9708e+006
21304	-5.423e+006
21305	7.2717e+005
21306	-7.7114e+005
21307	-5.4811e+006
21308	9.0229e+005
21309	4.0629e+006
21310	4.2192e+005
21311	5.5281e+006
21312	3.6862e+006
21313	5.7948e+006
21314	5.1511e+005
21315	1.8464e+005
21316	1.7723e+006
21317	-9.1293e+006
21318	-1.0722e+007
21319	-1.2126e+007
21320	1.1347e+006
21321	-5.6296e+006
21322	-1.3418e+007
21323	2.2658e+006
21324	5.2297e+006
21325	5.2416e+006
21326	6.3153e+005
21327	6.0051e+006
21328	2.9629e+006
21329	1.4868e+006
21330	4.082e+006
21331	-42292
21332	1.4549e+005
21333	1.0323e+006
21334	2.919e+006
21335	4.2993e+006
21336	1.653e+007
21337	2.3869e+007
21338	2.6786e+007
21339	1.8389e+007
21340	1.6782e+007
21341	3.3864e+007
21342	-2.2351e+006
21343	-2.2341e+006
21344	-1.5476e+006
21345	-4.6839e+006
21346	1.8723e+005
21347	-6.6519e+006
21348	-3.3178e+006
21349	-1.504e+005
21350	-1.6378e+006
21351	-2.8196e+006
21352	-1.6089e+006
21353	1.0595e+006
21354	1.675e+006
21355	-6.134e+005
21356	-4.4046e+006
21357	8.2766e+005
21358	-8.8447e+005
21359	7.9506e+005
21360	1.0232e+006
21361	-2.0431e+006
21362	-3.0152e+006
21363	-5.4368e+006
21364	2.3172e+006
21365	1.2409e+006
21366	-4.8387e+006
21367	-1.3186e+006
21368	1.2691e+006
21369	1.8592e+006
21370	3.6093e+005
21371	-14994
21372	-3.3504e+005
21373	1.0045e+006
21374	6.2601e+005
21375	-1.1258e+006
21376	9.7999e+005
21377	2.7812e+005
21378	-7.0645e+005
21379	-3.2089e+005
21380	-4.131e+006
21381	-4.1253e+006
21382	-2.4483e+006
21383	-5.3889e+006
21384	-3.7252e+006
21385	-1.0563e+006
21386	-1.5097e+006
21387	-1.7762e+006
21388	-3.0015e+006
21389	-2.0458e+006
21390	-3.1642e+006
21391	-4.1416e+006
21392	-1.19e+007
21393	-8.1323e+006
21394	-6.8472e+006
21395	1.4797e+006
21396	3.0758e+006
21397	1.1994e+006
21398	-49387
21399	6.2306e+005
21400	3.3543e+006
21401	1.0698e+006
21402	4.2922e+006
21403	-5.9817e+005
21404	-4.2365e+005
21405	-1.5714e+006
21406	9.0496e+005
21407	-1.6455e+006
21408	-1.015e+006
21409	-6.8431e+005
21410	-1.8633e+006
21411	7.091e+005
21412	-1.5966e+006
21413	4.2544e+005
21414	1.1674e+005
21415	-8.9617e+005
21416	-1.0122e+006
21417	4.013e+006
21418	4.2215e+006
21419	2.2065e+006
21420	3.8249e+006
21421	2.1267e+006
21422	7.7329e+005
21423	-3.838e+005
21424	6.4814e+006
21425	5.2501e+006
21426	2.9836e+006
21427	7.3026e+006
21428	9.6765e+005
21429	3.2403e+006
21430	5.4435e+006
21431	4.7952e+006
21432	1.7795e+006
21433	4.1859e+006
21434	4.5634e+006
21435	6.672e+006
21436	3.2333e+006
21437	2.6496e+006
21438	2.4638e+005
21439	1.1651e+006
21440	3.7464e+006
21441	7.3077e+005
21442	1.9483e+006
21443	8.9246e+005
21444	1.089e+006
21445	3.5943e+006
21446	2.1846e+006
21447	1.7596e+006
21448	3.2381e+005
21449	-1.9659e+006
21450	-1.0528e+006
21451	1.9123e+006
21452	6.0307e+005
21453	-5.2259e+006
21454	-2.6858e+006
21455	2.6878e+006
21456	-2.074e+006
21457	-2.3233e+006
21458	-7.401e+005
21459	-1.2254e+006
21460	-3.1202e+005
21461	-1.4818e+006
21462	-4.7358e+005
21463	-56055
21464	70128
21465	7.3738e+005
21466	-2.0923e+005
21467	-1.8192e+005
21468	-2.1838e+005
21469	69315
21470	34420
21471	-1.1688e+005
21472	-57241
21473	3.044e+005
21474	-5.8201e+006
21475	-4.5936e+006
21476	-5.3317e+006
21477	-5.5311e+006
21478	-4.2965e+006
21479	-6.1288e+006
21480	2.4429e+006
21481	3.0451e+006
21482	3.1389e+006
21483	1.8802e+006
21484	2.8013e+006
21485	2.2467e+006
21486	2.5075e+006
21487	8.4495e+006
21488	6.3706e+006
21489	5.1357e+006
21490	5.6939e+006
21491	5.8525e+006
21492	6.1053e+006
21493	6.9572e+006
21494	7.7316e+006
21495	6.5929e+006
21496	7.2311e+006
21497	5.192e+006
21498	9.2761e+006
21499	6.748e+006
21500	-1.024e+005
21501	-3.1562e+006
21502	9.4144e+006
21503	-3.8466e+006
21504	-2.0079e+005
21505	8.4596e+006
21506	3.5471e+005
21507	1.0449e+006
21508	6.0906e+005
21509	1.2426e+006
21510	1.3765e+006
21511	1.2423e+006
21512	4.6289e+005
21513	1.0898e+006
21514	1.6526e+006
21515	2.8678e+006
21516	-3.8166e+006
21517	-4.4481e+005
21518	-2.2439e+006
21519	-4.4458e+006
21520	6.823e+006
21521	7.0604e+006
21522	5.2815e+006
21523	6.7102e+006
21524	8.6647e+006
21525	-7.3863e+006
21526	-3.3541e+006
21527	2.9551e+006
21528	1.3489e+005
21529	7986.3
21530	-6.3127e+005
21531	-1.6941e+005
21532	-2.9839e+005
21533	-9.23e+005
21534	-1.6806e+005
21535	-1.5062e+007
21536	-1.7046e+007
21537	-1.2692e+007
21538	-1.0537e+007
21539	-8.9852e+006
21540	2.9069e+005
21541	-1.0822e+005
21542	3.9062e+005
21543	-3.279e+005
21544	-1.7122e+005
21545	-5.1719e+005
21546	-3.7303e+005
21547	-2.094e+005
21548	34111
21549	-2.8327e+005
21550	-8.0739e+005
21551	77264
21552	1.6017e+006
21553	2.4616e+006
21554	9.7657e+005
21555	3.2894e+006
21556	2.6215e+006
21557	8.5904e+005
21558	2.9387e+006
21559	1.0873e+006
21560	3.0668e+006
21561	1.2952e+006
21562	4.6978e+006
21563	4.0349e+006
21564	2.5984e+006
21565	1.9293e+006
21566	3.619e+006
21567	3.7399e+006
21568	2.3314e+006
21569	2.1536e+006
21570	6.7262e+006
21571	1.9815e+005
21572	1.7254e+006
21573	5.33e+006
21574	1.091e+006
21575	7.0072e+005
21576	2.877e+006
21577	-2.5519e+006
21578	1.0453e+006
21579	3.2485e+006
21580	-2.5574e+005
21581	1.8097e+006
21582	4.5452e+005
21583	-1.4334e+006
21584	6.5892e+006
21585	5.0465e+006
21586	6.0086e+006
21587	3.9093e+006
21588	4.8256e+006
21589	4.3147e+006
21590	5.0055e+006
21591	4.1483e+006
21592	5.0508e+006
21593	-8.4557e+006
21594	-9.694e+006
21595	-7.7998e+006
21596	-1.3945e+007
21597	-8.892e+006
21598	-3.1713e+006
21599	-2.2977e+006
21600	-3.8055e+006
21601	-7.4724e+006
21602	-1.4567e+006
21603	1.4221e+007
21604	2.844e+007
21605	6.6829e+006
21606	7.6266e+006
21607	3.3289e+007
21608	2.8937e+007
21609	2.5938e+006
21610	-8.0229e+005
21611	-9.0458e+005
21612	5.7875e+005
21613	3.1464e+006
21614	4.9902e+005
21615	2.3432e+006
21616	2.6059e+006
21617	5.6749e+006
21618	3.7038e+005
21619	-9.1197e+006
21620	-2.8504e+006
21621	-4.5566e+006
21622	-1.4187e+006
21623	2.5927e+005
21624	-1.8197e+005
21625	-6.5813e+006
21626	-4.1383e+005
21627	2.8618e+006
21628	-1.6891e+007
21629	-1.1968e+007
21630	-1.378e+007
21631	-1.7165e+007
21632	-1.06e+007
21633	-9.3471e+006
21634	-8.1534e+006
21635	-7.0826e+006
21636	-5.1884e+006
21637	-4.4476e+006
21638	-1.0633e+007
21639	-1.0749e+007
21640	-1.1904e+007
21641	-1.2153e+007
21642	-7.2606e+006
21643	2.3075e+006
21644	-9.8313e+006
21645	-1.5444e+007
21646	-5.9614e+006
21647	-3.3277e+006
21648	-1.5417e+006
21649	-1.3344e+007
21650	-5.9365e+006
21651	-8.2999e+006
21652	-4.2595e+006
21653	-7.2001e+006
21654	-7.6727e+006
21655	7.4314e+005
21656	1.0293e+005
21657	-1.6446e+005
21658	3.0395e+005
21659	-89729
21660	-9.6597e+005
21661	7.5772e+005
21662	-7.765e+005
21663	2.7081e+005
21664	-1.2778e+006
21665	-1.6001e+006
21666	-1.3385e+006
21667	-3.1062e+006
21668	-1.343e+006
21669	-2.2122e+006
21670	-2.0851e+006
21671	-1.1273e+006
21672	3.8731e+005
21673	1.9187e+006
21674	2.5847e+006
21675	1.682e+006
21676	-54006
21677	1.5571e+006
21678	2.2109e+006
21679	1.9216e+006
21680	2.5297e+006
21681	-2.0659e+006
21682	-2.0825e+006
21683	-2.5842e+006
21684	-6.4738e+005
