Node Number	Normal Stress (MPa)
22768	0.40803
22769	0.18739
22770	0.15487
22771	-0.92361
22772	-1.108
22773	-0.6763
22774	-0.82176
22775	-0.63513
22776	-0.822
22777	1.2249e-002
22778	7.3834e-002
22779	-0.286
22780	-0.15063
22781	-1.2372e-002
22782	-0.26412
22783	7.9786e-003
22784	-0.16391
22785	-7.3701e-002
22786	0.12759
22787	-0.29341
22788	-0.19121
22789	-0.17891
22790	-0.29828
22791	-0.12731
22792	-0.43888
22793	-0.32276
22794	-0.15712
22795	4.8302e-002
22796	1.8829e-002
22797	3.918e-002
22798	0.15879
22799	2.613e-003
22800	0.15307
22801	0.54298
22802	0.3797
22803	-0.20896
22804	0.47603
22805	0.55102
22806	0.49924
22807	-9.5798e-002
22808	0.15155
22809	0.13983
22810	-5.7841e-002
22811	0.1949
22812	0.10077
22813	5.8373e-002
22814	0.22038
22815	-0.20221
22816	-0.35581
22817	-0.38571
22818	-0.24816
22819	-0.36172
22820	-0.23456
22821	-0.17557
22822	-0.31191
22823	-0.25012
22824	-0.58438
22825	-0.4399
22826	9.1095e-002
22827	-8.6072e-002
22828	-0.23982
22829	-9.4531e-002
22830	-0.20378
22831	-0.35823
22832	-0.12361
22833	-0.10829
22834	-0.14389
22835	-0.28843
22836	-0.30561
22837	-0.25772
22838	-0.41462
22839	-0.17684
22840	-0.31927
22841	-0.55711
22842	-0.27244
22843	-0.16081
22844	-0.29927
22845	-0.32869
22846	-0.15668
22847	-0.12931
22848	0.17982
22849	-0.42186
22850	-0.64986
22851	-0.67261
22852	-0.65872
22853	-0.5084
22854	-0.78344
22855	0.24041
22856	0.19446
22857	0.14456
22858	0.45361
22859	-0.1691
22860	0.18851
22861	-2.9812e-002
22862	6.8333e-002
22863	5.0337e-002
22864	-6.3318e-002
22865	-0.332
22866	-0.38453
22867	0.15117
22868	-0.341
22869	-0.1598
22870	3.9234e-002
22871	-8.4072e-002
22872	4.8114e-002
22873	-1.3723e-002
22874	0.20335
22875	0.16768
22876	5.3697e-002
22877	0.69766
22878	0.49402
22879	0.70103
22880	0.12056
22881	-0.22697
22882	-0.20458
22883	-0.3408
22884	-0.10767
22885	-5.7835e-003
22886	-0.22155
22887	1.1036e-002
22888	-0.17611
22889	-0.2477
22890	7.3977e-002
22891	0.19359
22892	-0.107
22893	9.2529e-002
22894	-1.1509e-002
22895	-4.1652e-002
22896	-7.7794e-002
22897	-0.14939
22898	0.13015
22899	-0.3001
22900	-0.50382
22901	-0.53319
22902	0.11047
22903	0.11701
22904	0.21066
22905	-0.53137
22906	-0.28279
22907	-0.47738
22908	0.3125
22909	5.7085e-003
22910	0.38159
22911	0.56167
22912	0.35137
22913	0.60325
22914	-0.15958
22915	4.286e-002
22916	-0.31044
22917	-0.32436
22918	-0.27926
22919	-0.28676
22920	-5.6167e-002
22921	-0.13084
22922	-0.1031
22923	0.45136
22924	8.4869e-002
22925	0.48615
22926	0.53637
22927	0.51447
22928	-1.844e-002
22929	-1.6697e-003
22930	0.17714
22931	0.16485
22932	-0.74143
22933	-0.84741
22934	-0.59387
22935	-0.68698
22936	-0.6884
22937	0.26779
22938	0.71929
22939	0.72015
22940	0.71199
22941	0.6244
22942	0.57985
22943	0.67603
22944	0.65456
22945	3.1172e-002
22946	0.28254
22947	0.53109
22948	0.71006
22949	0.38187
22950	0.14824
22951	7.5475e-002
22952	0.22543
22953	0.18069
22954	0.11878
22955	0.16871
22956	0.16013
22957	0.1585
22958	0.46827
22959	1.2815
22960	1.4041
22961	-0.14629
22962	-0.15555
22963	1.1345
22964	0.42325
22965	1.452
22966	1.5959
22967	1.5638
22968	1.9282
22969	0.25674
22970	1.3622
22971	0.8374
22972	0.72667
22973	1.1786
22974	1.0736
22975	1.7354
22976	0.19452
22977	0.62045
22978	1.3
22979	3.4077
22980	5.9265
22981	2.0858
22982	1.7918
22983	2.2967
22984	1.3194
22985	2.4759
22986	2.3106
22987	2.9946
22988	3.1445
22989	5.0077
22990	-0.2047
22991	-7.7497e-002
22992	-0.29092
22993	-0.4326
22994	-0.84073
22995	-1.363
22996	-1.5579
22997	-1.7171
22998	-2.0574
22999	-1.3611
23000	-1.1323
23001	-1.6152
23002	-2.4655
23003	-1.6652
23004	-1.9032
23005	-1.4688
23006	-1.892
23007	-1.5267
23008	-1.9683
23009	-1.7292
23010	-1.8992
23011	-1.5261
23012	-2.0457
23013	-1.5761
23014	-0.49742
23015	-0.11454
23016	-0.27178
23017	0.29342
23018	0.7127
23019	0.82262
23020	0.32554
23021	0.14502
23022	2.5433e-002
23023	3.9692e-002
23024	1.5656
23025	1.8054
23026	1.66
23027	0.7979
23028	2.1225
23029	1.0271
23030	1.6857
23031	0.95609
23032	-0.4256
23033	-1.2027
23034	-1.2058
23035	-1.0776
23036	-1.1354
23037	-0.88762
23038	-0.80262
23039	-1.0927
23040	-0.7325
23041	-8.9369e-002
23042	0.83293
23043	-0.10806
23044	0.21047
23045	0.48102
23046	0.27482
23047	0.11757
23048	0.3472
23049	0.16714
23050	5.7748e-002
23051	-1.0317
23052	-0.78638
23053	-0.78336
23054	-0.47678
23055	-0.18403
23056	-1.0468
23057	-0.22251
23058	5.9448e-002
23059	0.15628
23060	0.95508
23061	0.62844
23062	1.3395
23063	0.30126
23064	0.26839
23065	1.8426
23066	1.3725
23067	-0.27834
23068	-0.28419
23069	-2.6267e-002
23070	-0.36456
23071	0.19779
23072	1.2625e-003
23073	-1.7413e-003
23074	-0.61698
23075	-0.1969
23076	-3.7967e-002
23077	0.60274
23078	0.73651
23079	0.14555
23080	0.64657
23081	0.52981
23082	3.2903e-002
23083	-0.1678
23084	-0.24057
23085	-0.4204
23086	-0.13535
23087	-0.19726
23088	-0.29955
23089	-0.30028
23090	-0.48221
23091	-0.41656
23092	-0.15754
23093	0.18423
23094	0.1384
23095	0.28384
23096	0.13822
23097	0.20237
23098	0.21885
23099	0.27659
23100	0.22846
23101	0.20958
23102	0.14578
23103	-0.1038
23104	-0.22773
23105	-0.14483
23106	6.4468e-002
23107	0.46948
23108	0.20991
23109	-0.26558
23110	-0.3099
23111	7.2235e-002
23112	-0.10696
23113	0.12504
23114	-5.5341e-002
23115	6.2073e-002
23116	-4.7685e-002
23117	-0.2449
23118	-0.27932
23119	-0.56605
23120	-0.51346
23121	-0.63208
23122	-0.49333
23123	-0.80179
23124	-0.66437
23125	-0.5121
23126	-0.68232
23127	-0.54893
23128	-0.65184
23129	-0.44216
23130	-0.55868
23131	-0.58122
23132	-0.53246
23133	-0.60668
23134	-0.47769
23135	-0.60184
23136	-0.73774
23137	-0.6391
23138	0.64539
23139	0.16076
23140	0.10404
23141	-0.67219
23142	-0.77563
23143	-0.79315
23144	-0.61594
23145	-0.81513
23146	-0.76023
23147	-0.89745
23148	-0.82204
23149	-0.93937
23150	0.29848
23151	1.0949
23152	1.1703
23153	0.86434
23154	0.85489
23155	0.34296
23156	1.0279
23157	1.199
23158	0.41785
23159	1.481
23160	0.35126
23161	0.50232
23162	0.57179
23163	0.59067
23164	-7.0309e-002
23165	-0.10404
23166	-6.4766e-002
23167	-6.4505e-002
23168	1.2957e-002
23169	-1.6515e-002
23170	-4.8623e-002
23171	-0.16805
23172	-1.2905e-002
23173	-2.1972e-002
23174	2.2841e-003
23175	-4.5601e-003
23176	4.6538e-002
23177	-4.1754e-002
23178	0.12778
23179	5.7483e-002
23180	6.5659e-002
23181	0.23021
23182	7.3233e-002
23183	0.63005
23184	0.25404
23185	0.34041
23186	0.18402
23187	0.41152
23188	0.45002
23189	0.57402
23190	0.50909
23191	-0.61762
23192	-0.45337
23193	0.12498
23194	0.15756
23195	0.2022
23196	0.85323
23197	0.76535
23198	0.62937
23199	0.80184
23200	0.56316
23201	0.72404
23202	0.68716
23203	0.8754
23204	0.26504
23205	0.61574
23206	0.73687
23207	0.73942
23208	0.91188
23209	0.4819
23210	0.79603
23211	0.83408
23212	-1.0098
23213	-0.57808
23214	-0.39261
23215	-0.51654
23216	-0.53691
23217	-0.72378
23218	0.17867
23219	-2.0307e-002
23220	4.0598e-002
23221	9.1696e-002
23222	-6.3484e-002
23223	4.3061e-002
23224	-5.3831e-002
23225	5.1657e-003
23226	0.11273
23227	-0.36566
23228	-0.1992
23229	-0.34498
23230	-0.11185
23231	-0.27973
23232	-0.22573
23233	-0.14514
23234	-8.0357e-002
23235	-0.36694
23236	-0.41767
23237	-0.53117
23238	-0.22272
23239	-0.43095
23240	-0.19221
23241	-0.34074
23242	-0.16057
23243	8.4596e-003
23244	0.12731
23245	0.10545
23246	0.16864
23247	0.11805
23248	0.18635
23249	6.5767e-002
23250	0.27177
23251	0.31804
23252	0.32411
23253	0.15307
23254	0.16424
23255	0.14537
23256	-0.22458
23257	-0.10717
23258	-0.66504
23259	-0.50187
23260	-0.38038
23261	-0.26874
23262	0.12183
23263	0.17586
23264	-0.14119
23265	-0.16944
23266	-0.19885
23267	5.2036e-004
23268	-7.2896e-002
23269	0.67603
23270	0.4943
23271	0.7013
23272	-0.3267
23273	-0.18524
23274	-0.14121
23275	0.21961
23276	7.109e-002
23277	3.062e-002
23278	0.30034
23279	-3.747e-002
23280	-3.2424e-002
23281	-0.25052
23282	-3.2471e-002
23283	-0.18874
23284	3.4949e-002
23285	-0.11146
23286	-0.28504
23287	-0.31186
23288	-0.34128
23289	-0.16927
23290	-0.26539
23291	-0.20493
23292	-0.1979
23293	-0.18811
23294	-0.44186
23295	-0.47416
23296	-0.32189
23297	-0.8675
23298	-0.78621
23299	-0.92855
23300	-0.74558
23301	0.35944
23302	0.89393
23303	0.48834
23304	0.344
23305	0.34237
23306	-0.84219
23307	-0.87939
23308	-0.58154
23309	-0.71896
23310	-0.77445
23311	0.72612
23312	0.53098
23313	-0.56284
23314	-0.61156
23315	-0.75575
23316	-0.73744
23317	5.6099
23318	1.3002
23319	1.4752
23320	1.8856
23321	1.2949
23322	3.1535
23323	2.678
23324	-3.662e-002
23325	-4.1118e-002
23326	-0.41332
23327	-1.0099
23328	-0.15402
23329	6.9074e-002
23330	0.19892
23331	0.19091
23332	1.1827
23333	0.50278
23334	0.43785
23335	1.4974
23336	0.26374
23337	0.26073
23338	0.52289
23339	6.558e-002
23340	0.37232
23341	0.19046
23342	1.1031
23343	1.5246
23344	1.1798
23345	1.8417
23346	0.93291
23347	1.4063
23348	0.74632
23349	0.67527
23350	2.0425
23351	0.69739
23352	-1.0772
23353	-0.41358
23354	-0.39967
23355	1.5974
23356	-3.0951
23357	0.52194
23358	0.53089
23359	0.94343
23360	-0.13333
23361	0.93036
23362	0.42265
23363	1.3429
23364	0.7512
23365	-5.2205
23366	-3.0436
23367	-1.937
23368	-1.8666
23369	-1.5338
23370	-1.4636
23371	-1.9601
23372	-0.49313
23373	0.32636
23374	-0.29634
23375	-6.7538e-002
23376	6.1261e-002
23377	0.5994
23378	0.64961
23379	1.1591
23380	0.9408
23381	0.92118
23382	1.0507
23383	-0.57667
23384	-0.12216
23385	-0.8219
23386	-0.27862
23387	-0.21428
23388	-0.37152
23389	-1.9873
23390	-1.7482
23391	-2.0493
23392	-1.6983
23393	-1.9014
23394	-2.0648
23395	-1.5951
23396	4.7025e-002
23397	3.2752e-002
23398	0.21671
23399	0.55752
23400	0.23066
23401	0.34545
23402	0.57306
23403	-0.48754
23404	-0.16244
23405	-0.37063
23406	-0.53231
23407	-0.69564
23408	-0.66344
23409	-0.44706
23410	-6.5174e-002
23411	-0.12986
23412	8.1865e-003
23413	7.614e-002
23414	-0.30557
23415	-0.64592
23416	-1.3068
23417	-1.0022
23418	-0.39338
23419	-0.15955
23420	-2.7111e-002
23421	0.18098
23422	0.52179
23423	0.54617
23424	-0.18889
23425	0.63432
23426	-0.23321
23427	0.14892
23428	-3.4472e-003
23429	-0.97295
23430	-0.87434
23431	-0.79977
23432	-5.775e-002
23433	-0.96098
23434	-0.81433
23435	-5.5205e-002
23436	-9.8665e-003
23437	0.34183
23438	8.9876e-002
23439	0.44252
23440	-0.37121
23441	0.57078
23442	0.55568
23443	0.30868
23444	0.49132
23445	9.0981e-002
23446	0.69032
23447	0.22541
23448	-0.31711
23449	-0.27551
23450	-0.28849
23451	-6.211e-002
23452	0.83422
23453	0.10664
23454	0.44942
23455	-0.23927
23456	-0.18798
23457	-0.46692
23458	-0.44349
23459	-0.82946
23460	-0.69482
23461	-0.81687
23462	-0.50563
23463	-0.72685
23464	-0.87665
23465	-0.85092
23466	-0.69623
23467	-0.77801
23468	4.9433e-002
23469	-5.7418e-002
23470	-0.11325
23471	-1.3796e-002
23472	-1.1517e-002
23473	-9.5248e-003
23474	1.9503e-002
23475	0.1111
23476	0.22195
23477	2.9634e-003
23478	-8.2372e-002
23479	0.32227
23480	0.53792
23481	0.77975
23482	0.73177
23483	0.8749
23484	0.11937
23485	0.81071
23486	0.62204
23487	0.82639
23488	0.21704
23489	0.13224
23490	0.63556
23491	0.48868
23492	-0.33459
23493	-0.47519
23494	-0.36449
23495	-0.50509
23496	-0.31468
23497	7.0388e-002
23498	1.0514e-003
23499	-9.5841e-002
23500	7.0724e-002
23501	0.30028
23502	0.17693
23503	0.20744
23504	0.27692
23505	0.24661
23506	-0.36941
23507	-0.21616
23508	-0.13557
23509	-2.875e-003
23510	-0.2744
23511	4.2248e-002
23512	6.1669e-002
23513	0.13004
23514	7.0434e-002
23515	0.1235
23516	0.12293
23517	0.10551
23518	0.16268
23519	0.70319
23520	0.79134
23521	0.28456
23522	0.60926
23523	0.33346
23524	-0.52287
23525	0.67438
23526	0.4724
23527	0.52643
23528	0.61528
23529	0.6794
23530	-0.2959
23531	-0.38131
23532	-0.46599
23533	-0.3294
23534	-0.64588
23535	-0.43579
23536	-0.60708
23537	-0.20584
23538	-0.32489
23539	-0.54122
23540	-0.47234
23541	-0.34512
23542	-0.33063
23543	-0.15993
23544	-0.28929
23545	-0.14161
23546	-0.48011
23547	-0.68399
23548	-0.53838
23549	-0.49821
23550	-0.7487
23551	-0.50081
23552	-0.61045
23553	-0.47122
23554	-0.75815
23555	-0.67917
23556	-0.73747
23557	-0.73889
23558	-8.7348e-002
23559	1.119
23560	0.74471
23561	0.58828
23562	1.0511
23563	-0.192
23564	-0.206
23565	0.16738
23566	-0.20473
23567	0.66707
23568	0.16704
23569	1.061e-002
23570	-3.4137e-002
23571	-0.19646
23572	-0.19833
23573	-0.20986
23574	-9.3758e-002
23575	0.75408
23576	0.73218
23577	0.38255
23578	-0.6732
23579	-1.4774
23580	-1.3437
23581	-0.32849
23582	-0.31495
23583	-0.60655
23584	-0.56007
23585	-0.30982
23586	-1.8198
23587	0.79027
23588	1.1547
23589	-1.8892
23590	-1.134
23591	6.3912e-002
23592	1.3518
23593	1.1992
23594	0.30608
23595	0.27509
23596	-0.21416
23597	-1.6251e-002
23598	-7.5677e-002
23599	-0.23785
23600	-0.10734
23601	-0.28169
23602	0.22937
23603	0.6315
23604	0.74188
23605	0.87858
23606	0.7847
23607	0.43062
23608	0.66749
23609	5.8171e-002
23610	-0.26958
23611	-0.75103
23612	-0.8108
23613	-0.71217
23614	5.9266e-002
23615	-0.29404
23616	-0.15972
23617	-0.26285
23618	-0.19999
23619	-0.11443
23620	-6.8115e-002
23621	-0.15345
23622	-0.18899
23623	0.15639
23624	-0.1724
23625	0.33091
23626	0.27167
23627	0.28735
23628	-0.26766
23629	-0.32199
23630	-0.46969
23631	-0.90815
23632	-0.10758
23633	-9.1694e-002
23634	-9.9784e-002
23635	-4.0787e-002
23636	-0.11534
23637	7.915e-002
23638	8.7327e-002
23639	-6.6427e-002
23640	0.25187
23641	0.15903
23642	0.22277
23643	-0.11503
23644	1.7028e-002
23645	-0.13673
23646	0.18157
23647	8.8734e-002
23648	-5.9799e-002
23649	5.3455e-003
23650	-0.39504
23651	-0.44758
23652	-0.44978
23653	-0.50578
23654	-0.36921
23655	-0.24806
23656	0.7824
23657	0.81417
23658	0.41088
23659	-0.45276
23660	-0.32554
23661	-0.28855
23662	-0.26971
23663	-0.56359
23664	-0.10974
23665	-0.12203
23666	0.7908
23667	0.96417
23668	1.0972
23669	-0.12855
23670	1.6745e-002
23671	3.2778e-002
23672	0.16065
23673	-0.17715
23674	-0.19433
23675	-0.14157
23676	-0.12543
23677	-3.6627e-002
23678	-0.24485
23679	-0.15465
23680	-7.4522e-002
23681	4.2727e-002
23682	-6.0409e-002
23683	2.4516e-003
23684	8.8013e-002
23685	0.11574
23686	-0.99799
23687	0.49959
23688	-0.18031
23689	-0.95049
23690	-0.24523
23691	-1.6249
23692	-1.4912
23693	-0.47596
23694	-0.75402
23695	-0.45729
23696	0.26009
23697	0.21534
23698	0.58988
23699	0.15572
23700	0.72291
23701	-0.47817
23702	-0.29239
23703	-0.29499
23704	-0.2654
23705	-0.47335
23706	-0.66909
23707	-0.54187
23708	-0.52738
23709	-0.54138
23710	-0.72128
23711	-9.0021e-002
23712	-3.811e-002
23713	-0.31579
23714	-0.20781
23715	-0.26011
23716	-0.12353
23717	-0.22992
23718	0.54668
23719	0.6773
23720	0.63553
23721	0.69965
23722	-0.10382
23723	-0.35515
23724	-0.16596
23725	-0.35656
23726	0.58172
23727	0.62248
23728	-0.28074
23729	-0.1341
23730	0.62555
23731	0.67037
23732	-0.40913
23733	-0.20104
23734	-0.82049
23735	0.13977
23736	-0.57091
23737	0.25229
23738	-0.9019
23739	-0.72872
23740	-0.13967
23741	0.31025
23742	-0.61524
23743	4.748
23744	6.3938
23745	4.7347
23746	3.7708
23747	3.651
23748	5.648
23749	0.95553
23750	6.4953
23751	6.348
23752	1.6284
23753	2.292
23754	2.6369
23755	2.3059
23756	4.303
23757	5.0029
23758	4.3058
23759	5.9841
23760	5.5087
23761	7.5218
23762	-0.12657
23763	-0.28933
23764	-0.26504
23765	-0.12245
23766	-0.21857
23767	0.10866
23768	-4.7655e-002
23769	1.2807e-002
23770	0.17603
23771	2.9624e-002
23772	-0.10439
23773	0.11366
23774	-4.2609e-002
23775	0.18108
23776	3.7364e-002
23777	0.3447
23778	2.7645e-002
23779	9.5941e-002
23780	0.49767
23781	0.48758
23782	0.22339
23783	0.5517
23784	-0.3958
23785	-2.9563e-002
23786	-0.40071
23787	-0.16609
23788	-5.6843e-002
23789	-0.20538
23790	-4.0827e-003
23791	-0.33091
23792	-0.22857
23793	-0.1453
23794	-0.28961
23795	-0.36012
23796	-9.8875e-002
23797	-0.47648
23798	0.649
23799	0.82401
23800	0.39403
23801	0.58533
23802	0.74621
23803	0.26146
23804	0.33093
23805	-0.10203
23806	-5.0433e-002
23807	-3.5244e-002
23808	-7.9282e-002
23809	-8.0238e-002
23810	0.32755
23811	0.40293
23812	-0.42438
23813	0.4317
23814	-0.42173
23815	-0.73019
23816	-0.57023
23817	-0.59277
23818	-0.4405
23819	-0.48924
23820	-0.49693
23821	-0.31772
23822	-0.51776
23823	0.29659
23824	3.7018e-002
23825	0.38474
23826	-0.59628
23827	5.8249e-002
23828	-0.41159
23829	-0.48279
23830	-0.47558
23831	-0.44165
23832	-0.48319
23833	-0.23235
23834	-0.5624
23835	-0.60672
23836	-0.22459
23837	-1.8284e-002
23838	-0.18535
23839	-0.18321
23840	6.4633e-003
23841	-0.29949
23842	-4.0474e-002
23843	-0.15405
23844	-0.61124
23845	-1.0165
23846	-0.86987
23847	-0.11023
23848	-0.72389
23849	-1.1114
23850	-1.5529
23851	-0.85668
23852	-0.62788
23853	-1.1108
23854	-1.1607
23855	-3.8437e-002
23856	-0.35755
23857	-0.11881
23858	-0.15296
23859	-0.22654
23860	-0.11161
23861	-0.11324
23862	-0.51506
23863	-0.31058
23864	-0.39591
23865	-0.48622
23866	-0.45882
23867	-0.41371
23868	-0.42122
23869	-0.26529
23870	-0.52898
23871	-0.48388
23872	-0.60738
23873	-0.90117
23874	-0.6492
23875	-0.89935
23876	-0.65077
23877	-0.28688
23878	-0.68014
23879	-0.87474
23880	-1.26e-003
23881	-0.28
23882	0.14265
23883	-0.19516
23884	8.6536e-002
23885	-0.21234
23886	-4.3095e-002
23887	-0.23343
23888	-6.2913e-002
23889	-0.25791
23890	-9.2269e-002
23891	3.3335e-003
23892	-0.37427
23893	-8.3761e-002
23894	0.27532
23895	-0.10413
23896	0.24461
23897	8.6596e-002
23898	-0.291
23899	9.2198e-002
23900	0.21472
23901	-3.1034e-002
23902	0.18449
23903	0.30658
23904	-1.0257e-002
23905	0.17848
23906	0.59777
23907	-8.6686e-002
23908	-0.15935
23909	0.86709
23910	0.86629
23911	0.45697
23912	-3.6481e-002
23913	-0.23108
23914	-0.43508
23915	-0.43581
23916	-0.54544
23917	-0.69315
23918	-0.61774
23919	-0.5521
23920	0.15417
23921	0.33702
23922	0.57146
23923	0.36477
23924	-0.25325
23925	-0.16197
23926	-4.2942e-002
23927	-0.46636
23928	0.10246
23929	-0.14253
23930	-0.48782
23931	7.0417e-002
23932	-0.80962
23933	-0.55604
23934	-0.63242
23935	-0.80178
23936	-0.7196
23937	-0.71081
23938	-0.51877
23939	-0.85227
23940	-0.67018
23941	-0.19651
23942	-6.6231e-002
23943	-0.21482
23944	-0.68568
23945	-0.12315
23946	-5.2287e-002
23947	-0.79028
23948	-0.71466
23949	-0.31589
23950	-0.13938
23951	-0.18576
23952	-4.7709e-002
23953	-0.45846
23954	-0.14017
23955	-0.49179
23956	-0.78062
23957	-0.49436
23958	-3.333e-002
23959	-0.49687
23960	0.15395
23961	-0.28319
23962	-0.59144
23963	-0.30175
23964	-0.34184
23965	-0.47197
23966	-0.1651
23967	-0.35819
23968	1.0899
23969	0.40492
23970	1.4314
23971	1.5309
23972	1.4306
23973	1.0212
23974	1.2694
23975	0.73849
23976	1.3911
23977	1.5904
23978	1.819
23979	2.0529
23980	1.6175
23981	1.4217
23982	-0.18561
23983	-0.3938
23984	-0.24253
23985	-0.335
23986	-0.68662
23987	-0.47996
23988	0.4803
23989	8.2571e-002
23990	0.15344
23991	-0.23038
23992	2.1248e-002
23993	-8.2923e-002
23994	-0.4278
23995	0.92562
23996	0.55625
23997	-0.38688
23998	9.8147e-002
23999	0.59717
24000	0.46655
24001	-0.6098
24002	-1.8022
24003	-0.68357
24004	-0.92892
24005	1.1987
24006	1.14
24007	0.36977
24008	2.0119
24009	1.075
24010	2.1345
24011	1.0504
24012	0.82555
24013	0.37203
24014	1.057
24015	1.132
24016	1.2281
24017	1.0838
24018	0.48519
24019	-0.47298
24020	-0.58631
24021	-0.43599
24022	-0.56542
24023	-0.71103
24024	-0.17373
24025	7.6928e-002
24026	0.16582
24027	1.2303e-002
24028	8.2263e-002
24029	-0.1555
24030	0.61651
24031	0.46351
24032	0.456
24033	-1.2997
24034	-1.7587
24035	-1.2065
24036	-1.895
24037	-1.6218
24038	-1.8119
24039	-1.8698
24040	-1.827
24041	-1.4668
24042	-1.9633
24043	-3.4766e-002
24044	-9.5408e-002
24045	-0.60852
24046	-0.47677
24047	-0.65753
24048	-0.73144
24049	-0.43421
24050	-9.466e-002
24051	-0.31991
24052	-0.29249
24053	-0.29122
24054	-0.40029
24055	-0.14945
24056	-0.37034
24057	-4.0107e-003
24058	-0.14962
24059	-0.38205
24060	-0.45262
24061	-0.52382
24062	-0.2217
24063	5.0805e-002
24064	-4.377e-002
24065	5.493e-002
24066	0.1068
24067	0.16951
24068	2.6303e-002
24069	0.21134
24070	-1.0812e-002
24071	-0.12881
24072	0.10377
24073	-0.22245
24074	-8.8145e-002
24075	-0.73196
24076	-0.42537
24077	-0.21808
24078	-0.5697
24079	-0.35331
24080	0.29951
24081	0.62133
24082	0.47445
24083	-3.9044e-002
24084	0.46363
24085	0.46082
24086	-0.15868
24087	0.2284
24088	0.39447
24089	0.38364
24090	0.34797
24091	-0.39258
24092	0.33917
24093	-0.27835
24094	-0.20865
24095	-0.11802
24096	0.27452
24097	0.12162
24098	-0.22114
24099	-5.0172e-002
24100	-3.4983e-002
24101	-0.17133
24102	-0.10954
24103	-7.9977e-002
24104	-0.10268
24105	0.10164
24106	-0.35291
24107	-0.26904
24108	0.21475
24109	-2.512e-002
24110	-0.25117
24111	9.33e-002
24112	0.25418
24113	-0.31019
24114	-7.8853e-002
24115	-0.15732
24116	0.18714
24117	0.24621
24118	0.96879
24119	1.3669
24120	1.3035
24121	0.47379
24122	0.96238
24123	1.0338
24124	0.36358
24125	2.388e-002
24126	3.6394e-002
24127	-0.35578
24128	0.36573
24129	0.874
24130	0.86904
24131	0.82548
24132	0.21614
24133	-0.80931
24134	-0.8331
24135	-0.67314
24136	-0.69568
24137	-0.72114
24138	-0.48548
24139	-0.67608
24140	-0.5285
24141	-0.80776
24142	-0.46311
24143	-0.62651
24144	-0.89951
24145	-0.31555
24146	-0.73994
24147	-0.76248
24148	-0.6503
24149	-0.78043
24150	-0.66665
24151	-1.1808
24152	-0.41859
24153	-1.204
24154	-1.1284
24155	-2.7662
24156	-3.0103
24157	-2.5705
24158	-2.2076
24159	-0.26159
24160	-0.2869
24161	-0.29713
24162	-0.13097
24163	1.1727
24164	0.68763
24165	2.1148
24166	1.6447
24167	0.91506
24168	0.31725
24169	-0.25143
24170	1.3907
24171	1.5133
24172	0.4292
24173	0.20435
24174	6.154e-002
24175	0.22487
24176	-0.15101
24177	0.32649
24178	0.10008
24179	-0.90726
24180	9.5582e-002
24181	-0.91176
24182	-5.5861e-002
24183	-1.0485
24184	-2.3212
24185	-2.0493
24186	-2.1806
24187	-1.6285
24188	-0.30157
24189	-0.73643
24190	-0.18282
24191	-0.20073
24192	-0.65266
24193	0.13107
24194	0.30573
24195	-5.4748e-002
24196	0.31149
24197	4.5471e-002
24198	0.33697
24199	0.51292
24200	0.27304
24201	4.6999e-002
24202	0.33194
24203	0.45053
24204	-1.2028e-002
24205	7.2551e-004
24206	-0.15372
24207	0.20025
24208	-0.22095
24209	3.14e-002
24210	-4.7067e-002
24211	0.32164
24212	0.23787
24213	0.35646
24214	-0.2407
24215	0.35095
24216	-5.9165e-002
24217	-0.93428
24218	-0.65897
24219	-0.74721
24220	2.368e-002
24221	1.8224e-002
24222	8.6733e-002
24223	7.4639e-003
24224	-0.31013
